Year,Fecha,Fase_geo,Banco,UGT_geo,SPI,UCS_MPA,RQD,TOTAL_MASS,M,M1,M2,M3,M4,M5,M7,M8,F80,AXB,UE_AXB,Fase_cat,MES_A_O,Fecha_de_tronadura,Fecha_Fotos,Fase_tron,Mallas_Tron,Malla_Med,Tipo_de_tronadura,Tipo_Material,Dominio_Estructural,Di_metro,BxS,Tiempo_entre_Pozos_Filas_ms,UGT_tron,Fc,Tipo_Explosivo,Taco_Gravilla_Aire,Comentarios,Pala_Cargador,Nro_Fotos,_1_1_4_In,P20,P50,P80,P100,Este,Norte,Cota,ton_por_hora,Burden,Espaciamiento,year,is_F9_or_F7,fc1,fc2,FC,tpozos_ms,tfilas_ms,taco,gravilla,aire,Fecha_tron_pri_prod,taco_gravilla,taco_intermedio,taco_aire,BxS_2,Taco_str,BxS_gravilla,BxS_gravilla_intermedio,BxS_cat,BxS_Taco
2019,2019-08-12,F10N,3380,UGT-3,88.4583588,75.7183075,82.593987,3943.4288796,M1,3943.4288796,0.0,0.0,0.0,0.0,0.0,0.0,107.194955,40.667244,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-3,64.8781509,67.599884,70.314636,6.2683187,M1,6.2683187,0.0,0.0,0.0,0.0,0.0,0.0,98.173372,45.6298676,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-6,56.3368073,87.7093048,91.469284,524.7539547,M2,0.0,524.7539547,0.0,0.0,0.0,0.0,0.0,118.252819,42.3142929,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-6,78.678299,83.0,90.634598,80.1193354,M8,0.0,0.0,0.0,0.0,0.0,0.0,80.1193354,112.953682,38.4636002,1,F10,JUL2019,2019-07-05,2019-07-28,F10N,06-A,6.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-6,181,Vertex 950,nan,nan,PH10,7.0,,1.1417329,2.2440957,3.8582698,7.0472479,59361.0,91641.0,3380.0,12464.0,9.0,18.0,2019.0,No,181.0,181.0,181.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-12,79.3985672,83.0,49.8,7.1860387,M8,0.0,0.0,0.0,0.0,0.0,0.0,7.1860387,86.7056,39.1222572,1,F10,JUL2019,2019-07-05,2019-07-28,F10N,06-A,6.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-6,181,Vertex 950,nan,nan,PH10,7.0,,1.1417329,2.2440957,3.8582698,7.0472479,59361.0,91641.0,3380.0,12464.0,9.0,18.0,2019.0,No,181.0,181.0,181.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F7R1,2795,UGT-1,79.3204367,134.0160344,99.6290309,9247.8862314,M4,0.0,0.0,0.0,9247.8862314,0.0,0.0,0.0,104.3000846,35.6909026,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F10N,3380,UGT-3,56.8221169,87.4507751,63.173122,4250.1388549,M2,0.0,4250.1388549,0.0,0.0,0.0,0.0,0.0,95.436834,49.5449066,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F7R1,2795,UGT-1,78.4609695,131.2956614,98.7300581,6043.1868467,M4,0.0,0.0,0.0,6043.1868467,0.0,0.0,0.0,103.9239563,35.6599689,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F7R1,2795,UGT-1,77.973793,130.997757,99.205017,775.5335486,M4,0.0,0.0,0.0,775.5335486,0.0,0.0,0.0,104.199723,35.521431,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F10N,3380,UGT-12,78.9046021,83.0,49.8,1519.3854567,M8,0.0,0.0,0.0,0.0,0.0,0.0,1519.3854567,86.398925,40.2031097,1,F10,JUL2019,2019-07-05,2019-07-28,F10N,06-A,6.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-6,181,Vertex 950,nan,nan,PH10,7.0,,1.1417329,2.2440957,3.8582698,7.0472479,59361.0,91641.0,3380.0,12464.0,9.0,18.0,2019.0,No,181.0,181.0,181.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F7R1,2795,UGT-1,79.4850281,132.7267078,99.1007129,12769.5202636,M4,0.0,0.0,0.0,12769.5202636,0.0,0.0,0.0,103.9475187,35.9367149,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F7R1,2795,UGT-1,79.4323794,133.8009107,99.4293486,10963.7344842,M4,0.0,0.0,0.0,10963.7344842,0.0,0.0,0.0,104.1991294,35.7178178,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F7R1,2795,UGT-1,78.4486571,131.4193192,98.7157278,2278.3517529,M4,0.0,0.0,0.0,2278.3517529,0.0,0.0,0.0,103.9317985,35.6320927,34,F7,AGO2019,2019-08-10,2019-08-25,F7R1,08-A,8.0,Producción,Primario,Norte,12.25,7.0x7.0,5-95,UGT-1,478,Vertex 950,nan,nan,PH05,7.0,,1.5354339,3.4251987,5.511814,10.3149662,59093.0,90426.0,2795.0,9880.0,7.0,7.0,2019.0,Sí,478.0,478.0,478.0,5.0,95.0,,,,2019-08-10,,,,,,,,7.0x7.0,7.0x7.0
2019,2019-08-13,F10N,3380,UGT-12,51.8656385,87.7720519,61.2,1771.0621599,M2,0.0,1771.0621599,0.0,0.0,0.0,0.0,0.0,94.0070671,38.7235162,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-6,77.5407941,87.2628151,90.5309951,65.3602891,M2,0.0,65.3602891,0.0,0.0,0.0,0.0,0.0,117.5118644,41.5160689,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-3,79.3222942,87.310459,70.2027896,407.5598049,M2,0.0,407.5598049,0.0,0.0,0.0,0.0,0.0,101.1751596,42.3583988,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-6,65.0117762,87.4401727,90.7795697,38593.9825624,M2,0.0,38593.9825624,0.0,0.0,0.0,0.0,0.0,117.6694592,44.4319941,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-3,65.6933856,87.4118565,66.8393076,6709.187328,M2,0.0,6709.187328,0.0,0.0,0.0,0.0,0.0,98.4057325,47.4314186,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-13,F10N,3380,UGT-6,70.6249619,65.6447449,89.936279,17.1369114,M1,17.1369114,0.0,0.0,0.0,0.0,0.0,0.0,110.854137,44.8795433,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-3,80.8848646,73.6695259,80.2066209,3546.0169757,M1,3546.0169757,0.0,0.0,0.0,0.0,0.0,0.0,106.07038,39.2416209,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-3,80.7343001,74.4990741,80.4168226,90367.870774,M1,90367.870774,0.0,0.0,0.0,0.0,0.0,0.0,105.6280177,41.3560567,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-3,88.4583588,75.7183075,82.593987,892.6067004,M1,892.6067004,0.0,0.0,0.0,0.0,0.0,0.0,107.194955,40.667244,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-13,F10N,3380,UGT-6,57.6008793,87.3216172,90.5992667,21133.3244656,M2,0.0,21133.3244656,0.0,0.0,0.0,0.0,0.0,117.5077955,45.6276411,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-3,65.6279132,87.4463371,64.8059317,13307.9164543,M2,0.0,13307.9164543,0.0,0.0,0.0,0.0,0.0,96.774639,47.3177557,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-6,73.2449835,64.4565395,90.6052372,121.0254349,M1,121.0254349,0.0,0.0,0.0,0.0,0.0,0.0,112.3666046,40.4467317,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-14,F10N,3380,UGT-3,79.3998798,73.457869,78.2345164,18238.7247238,M1,18238.7247238,0.0,0.0,0.0,0.0,0.0,0.0,103.9922967,42.3017655,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-14,F10N,3380,UGT-6,59.4482639,87.5262822,91.2368726,5255.2513476,M2,0.0,5255.2513476,0.0,0.0,0.0,0.0,0.0,118.0038646,46.8903025,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-50,79.6055886,73.0784166,46.4,1042.0258801,M1,1042.0258801,0.0,0.0,0.0,0.0,0.0,0.0,83.677991,42.3113667,1,F10,AGO2019,2019-08-08,2019-08-20,F10N,01-03-A,3.0,Producción,Secundario,Norte,12.25,13.0x14.0,5-168,UGT-3,227,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.9212625,8.5826818,59072.0,91365.0,3380.0,12148.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-14,F10N,3380,UGT-3,65.0242727,87.4573064,65.168953,2593.6142609,M2,0.0,2593.6142609,0.0,0.0,0.0,0.0,0.0,97.0684126,47.2146148,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-6,58.1043091,87.4130173,91.450951,2.0418634,M2,0.0,2.0418634,0.0,0.0,0.0,0.0,0.0,118.166089,47.6226158,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-6,72.2604675,65.7261581,91.530373,38.0965357,M8,0.0,0.0,0.0,0.0,0.0,0.0,38.0965357,112.73578,41.2724686,1,F10,JUL2019,2019-07-05,2019-07-28,F10N,06-A,6.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-6,181,Vertex 950,nan,nan,PH10,7.0,,1.1417329,2.2440957,3.8582698,7.0472479,59361.0,91641.0,3380.0,12464.0,9.0,18.0,2019.0,No,181.0,181.0,181.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-3,79.2900238,87.3131901,70.3853749,147.5240998,M2,0.0,147.5240998,0.0,0.0,0.0,0.0,0.0,101.3220581,42.3399624,2,F10,AGO2019,2019-07-05,2019-08-04,F10N,05-A,5.0,Producción,Secundario,Norte,12.25,9.0x18.0,7-70,UGT-3,194,Vertex 950,nan,nan,PH10,7.0,,1.3385834,2.9527575,4.7637821,11.023628,59417.0,91699.0,3380.0,14886.0,9.0,18.0,2019.0,No,194.0,194.0,194.0,7.0,70.0,,,,,,,,,,,,9.0x18.0,9.0x18.0
2019,2019-08-14,F10N,3380,UGT-50,80.104147,113.9540964,46.4,7.5526979,M7,0.0,0.0,0.0,0.0,0.0,7.5526979,0.0,83.7979568,41.834587,1,F10,AGO2019,2019-08-08,2019-08-17,F10N,01-03-A,1.0,Producción,Primario,Norte,12.25,13.0x14.0,5-168,UGT-11,227,Vertex 950,nan,nan,PH03,7.0,,1.3385834,3.543309,5.4330738,9.0157529,58960.0,91333.0,3380.0,9582.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,2019-08-08,,,,,,,,13.0x14.0,13.0x14.0
2019,2019-08-14,F10N,3380,UGT-3,79.9765625,114.3537903,78.174927,8.8370033,M7,0.0,0.0,0.0,0.0,0.0,8.8370033,0.0,104.127771,41.6090889,1,F10,AGO2019,2019-08-08,2019-08-17,F10N,01-03-A,1.0,Producción,Primario,Norte,12.25,13.0x14.0,5-168,UGT-11,227,Vertex 950,nan,nan,PH03,7.0,,1.3385834,3.543309,5.4330738,9.0157529,58960.0,91333.0,3380.0,9582.0,13.0,14.0,2019.0,No,227.0,227.0,227.0,5.0,168.0,,,,2019-08-08,,,,,,,,13.0x14.0,13.0x14.0
